Match ID,Blue Win,First Blood,First Dragon,First Rift Herald,First Tower,Blue kills,Red kills,Blue assists,Red assists,Blue gold,Red gold,Gold Diff,Blue towers,Red towers,Blue xp,Red xp
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5455113852,True,True,True,NA,NA,7,2,6,2,18260,14007,4253,0,0,19651,16994
5455078538,True,False,NA,True,NA,4,4,3,5,15149,16184,-1035,0,0,17953,18109
5455074538,True,False,NA,True,NA,9,7,11,10,17899,17516,383,0,0,18250,18264
5455031832,True,True,NA,NA,NA,11,8,8,9,18021,16919,1102,0,0,17590,17675
5454929760,True,True,False,False,NA,9,6,9,6,17886,16058,1828,0,0,18346,17723
5454976742,True,False,NA,True,NA,10,8,9,10,17920,18531,-611,0,0,19054,18576
5454784687,True,True,NA,True,Blue,17,4,33,8,22005,16871,5134,1,0,17379,17558
5454772746,False,False,False,True,NA,6,12,7,19,16656,19330,-2674,0,0,17031,19055
5454710754,True,True,NA,NA,NA,19,15,9,17,20862,20654,208,0,0,18796,18611
5454489425,True,True,False,NA,NA,11,8,11,13,18169,17252,917,0,0,18641,18509
5454225445,True,True,NA,NA,NA,8,4,10,3,18487,16415,2072,0,0,19190,18374
5454038191,False,True,False,False,NA,14,13,17,13,19774,19552,222,0,0,17935,19041
5453962412,False,False,NA,NA,NA,10,10,8,9,18948,17867,1081,0,0,18559,17800
5453106617,False,True,True,NA,NA,8,6,5,2,16476,16548,-72,0,0,17814,18944
5453143636,True,False,NA,NA,NA,4,8,7,6,16213,18109,-1896,0,0,18016,20276
5453171377,True,True,NA,True,NA,7,5,7,3,17109,16622,487,0,0,17249,18769
5452928385,True,False,NA,NA,NA,5,8,4,7,15978,18006,-2028,0,0,17928,19154
5452779655,True,False,NA,True,NA,6,7,9,5,15937,16162,-225,0,0,17537,18010
5452735936,False,False,NA,False,NA,6,10,7,16,15835,18842,-3007,0,0,16766,18945
5451529861,False,True,False,NA,NA,9,10,8,10,17161,17588,-427,0,0,17570,17784
5451536791,True,True,NA,False,NA,12,12,17,17,20294,18163,2131,0,0,19291,16252
5451475040,True,False,True,False,NA,15,7,11,7,19882,16512,3370,0,0,19453,17375
5451502339,True,True,NA,NA,NA,7,5,8,8,17034,16717,317,0,0,18439,18357
5451470605,True,True,False,NA,NA,10,6,16,5,18328,16631,1697,0,0,17731,16906
5451399456,True,True,False,True,NA,15,11,11,14,19279,18268,1011,0,0,18603,17155
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5451398078,False,True,False,True,Blue,11,9,13,6,20425,17522,2903,1,0,19719,18695
5451436094,False,True,NA,NA,NA,7,6,7,7,17163,16897,266,0,0,17984,18531
5451412677,False,False,NA,NA,NA,7,5,6,2,16839,15365,1474,0,0,18414,17979
5451249992,True,True,False,NA,NA,5,7,5,7,16700,17413,-713,0,0,17585,18345
5449960468,True,True,False,True,NA,13,10,15,13,21074,18946,2128,0,0,20702,18799
5449928170,True,True,False,NA,NA,7,6,11,10,17209,16540,669,0,0,19766,18019
5447824165,False,True,NA,NA,NA,9,8,9,7,16732,17092,-360,0,0,16647,17946
5447757206,True,False,True,True,Blue,9,5,9,7,19528,15400,4128,2,0,18199,16587
5447733179,True,False,NA,True,NA,6,9,8,8,16767,17518,-751,0,0,16678,17534
5447690424,True,False,False,False,NA,7,11,7,17,16899,19250,-2351,0,0,18538,19341
5447628883,False,False,NA,True,NA,8,7,7,10,16643,17072,-429,0,0,17114,17574
5447588039,True,True,NA,True,NA,9,9,12,12,18978,17023,1955,0,0,17968,15472
5447617245,False,False,False,False,NA,8,15,9,15,16980,21291,-4311,0,0,16051,20167
5447665249,True,False,False,True,Blue,9,10,11,6,19006,16971,2035,1,0,16789,17235
5447594911,False,False,True,False,NA,7,8,6,6,17767,17404,363,0,0,18543,18186
5447661396,False,True,NA,False,NA,5,11,3,7,16077,19153,-3076,0,0,17895,20217
5447567031,True,False,NA,True,NA,17,10,19,6,20478,17114,3364,0,0,18957,16237
5447543589,False,False,NA,False,NA,6,7,8,7,16319,17164,-845,0,0,17948,18546
5447510019,True,True,False,True,NA,7,7,10,9,17151,17350,-199,0,0,18635,18349
5447446337,False,False,NA,NA,Red,4,12,3,8,15597,20709,-5112,0,1,17022,20743
5447370527,False,False,True,NA,NA,5,6,5,3,16781,16674,107,0,0,19145,18310
5447244238,True,False,False,NA,NA,11,10,9,12,18447,18731,-284,0,0,18488,19037
5447146217,False,False,False,NA,NA,8,16,9,14,18090,21465,-3375,0,0,19626,21237
5447070750,True,True,NA,NA,NA,7,0,5,0,17940,14680,3260,0,0,19318,18002
5447012938,True,True,NA,NA,NA,12,4,18,3,20605,15402,5203,0,0,19226,17246
5445360169,True,True,True,True,NA,7,5,14,9,17496,15094,2402,0,0,16775,15374
5445239685,True,True,NA,NA,NA,10,5,7,8,18107,15477,2630,0,0,18499,16617
5445277704,False,True,True,NA,NA,4,6,5,8,15098,17358,-2260,0,0,16984,18568
5445256224,True,True,NA,NA,NA,7,4,7,6,16355,16318,37,0,0,16087,16469
5445203807,False,True,True,False,Red,5,12,6,11,15159,20819,-5660,0,1,16801,20323
5445201341,False,False,NA,NA,NA,6,8,7,8,16239,17849,-1610,0,0,16670,18483
5445118015,True,True,NA,NA,NA,10,5,13,3,18206,15843,2363,0,0,17875,17342
5445173855,False,True,NA,True,NA,7,8,7,12,17324,17563,-239,0,0,19115,19157
5445077879,False,False,NA,False,NA,5,9,0,14,15257,17908,-2651,0,0,16586,18816
5444933929,True,True,NA,True,NA,8,7,7,10,18365,16331,2034,0,0,17629,17119
5444867748,True,False,NA,NA,NA,7,8,4,6,17537,17567,-30,0,0,19802,19980
5444699275,True,False,NA,True,NA,15,9,18,9,20266,16766,3500,0,0,18889,17188
5443562349,False,False,NA,True,NA,9,8,15,13,17994,17110,884,0,0,18056,16458
5443551229,False,False,False,NA,NA,4,2,2,4,15758,15478,280,0,0,19519,18448
5443417810,True,False,NA,NA,NA,13,17,8,24,18550,21738,-3188,0,0,17897,19295
5443473882,False,False,False,NA,NA,7,8,13,11,16864,17651,-787,0,0,17955,18077
5443481711,True,False,NA,NA,NA,4,3,6,9,14859,15310,-451,0,0,17801,16612
5426581520,False,False,NA,False,NA,3,10,2,13,15466,19176,-3710,0,0,16924,18962
5426457868,False,True,True,False,NA,4,10,4,13,15682,19333,-3651,0,0,16373,19373
5426299212,False,True,True,True,NA,4,5,8,7,16146,17722,-1576,0,0,18217,19298
5426281051,False,True,False,False,NA,4,7,5,14,15807,16476,-669,0,0,17815,17748
5425554047,False,True,NA,False,NA,7,8,5,5,16663,17079,-416,0,0,17787,17968
5425550378,False,True,False,NA,NA,12,7,10,5,18631,17353,1278,0,0,18850,18873
5425446393,False,False,NA,True,NA,11,9,8,6,18214,17679,535,0,0,19560,17347
5425393263,False,True,NA,True,NA,1,9,0,6,14750,18048,-3298,0,0,17763,19343
5425029340,False,False,False,False,NA,8,11,7,10,16481,18704,-2223,0,0,17603,18804
5425052507,True,False,False,NA,NA,7,10,10,10,16999,18691,-1692,0,0,17534,18854
5424913162,False,True,False,True,NA,7,5,9,8,17008,16711,297,0,0,17452,18956
5424797548,True,True,NA,NA,NA,6,2,5,1,17652,14734,2918,0,0,19380,17831
5423897403,False,False,False,NA,NA,2,7,2,10,15201,17563,-2362,0,0,17655,18975
5423940724,False,True,NA,NA,NA,6,6,10,9,16526,17891,-1365,0,0,17731,18956
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5423188629,True,True,NA,True,NA,8,4,6,0,18219,16074,2145,0,0,20076,19143
5423185324,True,False,False,False,NA,12,7,17,9,19250,16738,2512,0,0,18664,17437
5419302325,True,True,NA,True,NA,5,7,4,5,16330,17291,-961,0,0,18236,19349
5418815552,True,True,False,NA,NA,11,5,19,11,18865,15942,2923,0,0,17767,16900
5418761246,True,False,True,True,NA,8,9,11,4,17814,17927,-113,0,0,20224,19492
5418590730,False,True,False,NA,NA,4,7,4,8,15597,17173,-1576,0,0,18406,18539
5418512834,False,True,False,False,Red,4,7,5,4,15680,19272,-3592,0,1,17613,19787
5418313912,True,False,False,True,NA,8,1,12,1,17030,14284,2746,0,0,17691,16957
5418008348,False,True,NA,NA,Red,8,16,11,19,16606,21811,-5205,0,1,15639,19031
5417991711,True,True,False,True,NA,13,3,20,7,20525,15092,5433,0,0,20234,17601
5455541456,False,True,NA,NA,NA,11,12,12,12,18339,19498,-1159,0,0,18110,19206
5455337460,False,False,NA,NA,NA,13,10,17,14,18683,18901,-218,0,0,19296,18220
5455242436,True,True,True,True,NA,12,5,12,5,19495,15592,3903,0,0,20490,17618
5455185762,False,True,NA,False,NA,2,6,6,11,15019,18134,-3115,0,0,16642,20531
5455079885,False,True,NA,True,NA,3,9,4,10,15295,19170,-3875,0,0,17049,20730
5454037050,True,False,NA,NA,NA,14,4,19,3,19327,16527,2800,0,0,19809,16837
5450173227,False,False,NA,True,NA,9,6,11,7,17737,16203,1534,0,0,19645,17880
5450099712,False,False,NA,NA,NA,5,10,2,15,16355,18922,-2567,0,0,17847,20147
5444632495,True,True,NA,True,NA,9,5,11,11,18983,15979,3004,0,0,19045,17074
5444503800,False,False,NA,NA,NA,7,6,9,5,16783,16415,368,0,0,18167,17829
5444127381,False,False,NA,NA,NA,8,9,9,7,16561,16704,-143,0,0,16679,17709
5444009561,False,True,False,NA,NA,8,5,10,6,18260,16772,1488,0,0,19014,19117
5442504745,True,False,NA,True,NA,8,8,8,12,17247,16704,543,0,0,17639,16180
5438401680,False,True,NA,NA,NA,8,7,14,12,17672,16721,951,0,0,18030,17141
5436670443,True,False,False,NA,NA,8,7,9,9,18678,16935,1743,0,0,19557,17843
5436380564,True,True,NA,NA,NA,8,6,11,5,17452,15560,1892,0,0,17350,16425
5433771813,False,False,NA,False,Blue,2,12,4,13,14257,20631,-6374,1,0,15453,19711
5433523739,False,False,NA,False,NA,0,11,0,15,14086,19472,-5386,0,0,16274,19815
5429607317,True,True,NA,True,NA,5,4,5,5,16596,16361,235,0,0,18990,18776
5427835149,True,False,NA,False,Red,9,10,13,18,17767,19549,-1782,0,1,17471,15825
5426283131,False,True,NA,True,NA,8,7,9,9,18204,17096,1108,0,0,19551,17663
5409202985,True,True,NA,False,NA,11,9,13,13,17864,17926,-62,0,0,17193,16505
5408983525,False,False,True,False,NA,9,8,9,4,17864,17488,376,0,0,18484,18493
5406908277,True,True,False,True,Blue,7,3,5,4,18233,15953,2280,1,0,18601,17914
5406893321,True,True,NA,True,Blue,11,5,10,4,21013,15655,5358,1,0,19217,17714
5406805448,True,True,NA,False,NA,2,7,2,10,15408,17038,-1630,0,0,17602,18502
5403795792,True,True,NA,True,NA,9,7,14,6,18339,16368,1971,0,0,18909,18117
5403719402,True,True,NA,NA,NA,5,6,5,6,16245,16775,-530,0,0,17364,19397
5403733296,True,True,NA,True,NA,5,6,5,8,16600,16973,-373,0,0,17748,18887
5403113068,True,False,NA,NA,NA,2,7,0,12,16287,16429,-142,0,0,19486,18933
5402568230,True,True,NA,NA,NA,9,7,10,8,18473,15918,2555,0,0,18893,16004
5402632383,True,True,NA,False,NA,4,5,3,1,16660,16233,427,0,0,18894,19293
5402548932,True,True,True,True,NA,12,5,11,5,18450,16290,2160,0,0,18564,17098
5401994716,True,True,NA,True,NA,5,4,6,8,16490,16061,429,0,0,17877,17779
5401870926,True,False,False,NA,NA,12,5,9,4,19062,16055,3007,0,0,20546,17198
5401669876,False,False,NA,True,NA,5,5,8,2,16232,16256,-24,0,0,18093,18426
5401446085,False,False,False,False,NA,4,6,5,4,16277,16616,-339,0,0,17388,18640
5400631069,True,False,NA,NA,NA,10,5,13,4,17878,16033,1845,0,0,19113,18187
5400487914,True,True,True,NA,NA,8,4,7,4,18237,15487,2750,0,0,19653,17564
5400561081,False,True,NA,False,NA,3,12,3,15,15283,19517,-4234,0,0,15973,19541
5400263832,False,True,NA,True,NA,11,4,10,7,19444,16099,3345,0,0,19971,18124
5400155478,False,False,NA,NA,NA,8,9,4,9,17794,18707,-913,0,0,19580,19765
5400111009,True,False,NA,True,NA,13,7,19,15,20241,16250,3991,0,0,18667,15020
5391886280,True,True,True,NA,NA,5,3,3,6,17044,16203,841,0,0,18919,17621
5390669723,False,False,NA,NA,NA,8,15,8,16,16577,19582,-3005,0,0,16420,17833
5390543838,True,False,NA,False,NA,5,4,6,7,16526,16797,-271,0,0,19134,18711
5390010662,True,True,NA,NA,NA,9,8,9,6,17352,16858,494,0,0,18291,19484
5389925027,True,False,NA,NA,NA,2,10,1,16,15662,17518,-1856,0,0,17144,17849
5389794684,True,True,False,False,Red,3,7,6,13,15980,19172,-3192,0,1,17984,18932
5389389664,True,False,NA,NA,NA,5,7,4,8,15842,16911,-1069,0,0,17555,17505
5389383686,False,False,NA,False,NA,5,6,8,4,16039,16326,-287,0,0,17530,17947
5388845306,False,False,False,False,NA,3,8,3,7,15982,18037,-2055,0,0,18258,19715
5388512857,True,False,NA,True,NA,10,10,15,14,17253,17617,-364,0,0,17590,17363
5388406672,False,False,True,False,NA,9,15,7,15,18299,20291,-1992,0,0,18770,19814
5387004666,True,True,NA,False,NA,6,6,5,8,16742,17088,-346,0,0,18066,19295
5385839510,True,True,NA,NA,NA,7,4,6,3,16958,16301,657,0,0,18011,18255
5385757870,True,True,False,True,NA,11,3,13,5,19946,15156,4790,0,0,19279,16625
5385740684,True,False,NA,False,NA,6,17,5,18,16487,21233,-4746,0,0,17310,20593
5384744959,True,False,False,True,NA,5,9,3,13,16282,17904,-1622,0,0,18485,18005
5384618433,False,False,False,False,Blue,6,9,7,10,18305,17438,867,1,0,17648,18768
5384496673,False,True,NA,NA,NA,5,10,7,12,16706,18836,-2130,0,0,18366,19744
5379051465,False,True,False,NA,NA,7,9,5,8,16689,18585,-1896,0,0,18540,19954
5378874802,False,False,NA,False,NA,8,11,7,10,17307,18979,-1672,0,0,18304,19519
5378722227,True,False,NA,NA,NA,8,10,13,12,18383,19104,-721,0,0,17882,18840
5377252120,True,False,False,True,NA,5,1,5,1,17222,14471,2751,0,0,18937,17541
5377163620,True,True,NA,NA,NA,7,3,6,1,17733,15191,2542,0,0,18579,17476
5377034730,False,False,NA,False,NA,3,9,2,11,14317,18454,-4137,0,0,16761,19395
5376988697,True,True,NA,NA,NA,11,0,8,0,18561,13580,4981,0,0,19137,16107
5376831264,False,False,NA,NA,NA,2,7,2,11,15279,17256,-1977,0,0,17727,18551
5376723780,False,False,True,False,NA,1,3,2,3,14384,16705,-2321,0,0,17239,18817
5376585684,True,True,False,NA,NA,7,5,8,13,18245,16520,1725,0,0,18583,17398
5376389303,False,False,True,False,Red,4,10,5,18,16283,21155,-4872,1,1,18523,19684
5376302144,False,True,NA,True,NA,9,4,11,1,19224,15410,3814,0,0,19360,18355
5376205288,True,True,NA,NA,NA,7,6,9,7,16521,17134,-613,0,0,17770,17828
5374605034,True,True,NA,NA,NA,8,7,10,7,17494,17854,-360,0,0,17475,18961
5374116576,True,False,NA,NA,NA,8,6,10,7,17680,16971,709,0,0,18462,17926
5374089443,False,False,False,NA,NA,3,10,7,13,15587,18540,-2953,0,0,16480,18481
5372873006,True,False,NA,True,Blue,11,3,12,3,20140,15801,4339,1,0,19842,17957
5372797693,False,False,NA,NA,NA,2,11,2,13,14448,18807,-4359,0,0,16568,18725
5371802040,False,False,False,False,NA,3,9,3,10,15618,18248,-2630,0,0,17719,19282
5371628416,True,False,NA,False,NA,5,7,5,7,16131,17619,-1488,0,0,17786,18379
5371614257,False,False,False,True,Blue,12,9,12,11,18994,17563,1431,1,0,16019,16223
5371556958,True,False,NA,NA,NA,9,9,10,13,17805,18045,-240,0,0,17444,18335
5371553082,False,False,False,NA,NA,4,7,2,11,15794,17388,-1594,0,0,18151,18823
5371498881,False,False,False,NA,NA,3,11,2,9,14661,19092,-4431,0,0,17275,19787
5370846295,False,True,True,True,NA,10,3,25,3,19699,16229,3470,0,0,19934,17288
5370840011,False,True,NA,True,NA,9,7,11,7,17241,18768,-1527,0,0,18247,19857
5370696013,True,True,NA,NA,NA,18,7,19,5,22077,17500,4577,0,0,19977,18028
5370369969,False,True,NA,NA,NA,6,8,10,16,16340,17762,-1422,0,0,17605,19192
5370297101,False,False,NA,True,NA,5,7,5,9,15889,17190,-1301,0,0,18018,18583
5370212648,False,True,NA,False,NA,7,17,6,22,15880,21391,-5511,0,0,15881,19140
5370197380,False,True,False,False,NA,7,12,6,11,16594,19235,-2641,0,0,16940,19822
5370151589,True,True,True,True,NA,11,5,11,4,18162,16918,1244,0,0,18518,17895
5369837114,True,True,NA,NA,NA,7,6,10,8,17057,17002,55,0,0,17483,18207
5369686938,True,True,NA,NA,NA,12,6,11,5,18355,16405,1950,0,0,18225,17838
5368870432,True,True,NA,NA,NA,10,7,12,6,18703,16959,1744,0,0,18471,18352
5368399066,True,True,True,True,NA,9,5,12,6,18638,16785,1853,0,0,19582,18866
5368450932,True,False,NA,NA,NA,5,8,6,8,16960,17114,-154,0,0,18682,17703
5367838383,True,True,True,NA,NA,6,2,9,2,16899,14870,2029,0,0,17691,17680
5367831827,True,True,NA,True,NA,9,4,9,5,18146,15179,2967,0,0,19084,16658
5454771248,True,True,NA,True,NA,13,6,10,4,19299,16458,2841,0,0,20393,17424
5454707836,True,True,False,True,NA,13,10,14,12,19140,17073,2067,0,0,16763,16271
5454612843,True,False,NA,NA,NA,8,8,10,7,16798,16802,-4,0,0,16757,16576
5454516045,True,False,True,NA,NA,5,3,4,4,16553,15434,1119,0,0,18637,18087
5454498154,True,False,True,NA,NA,12,2,12,2,18388,14181,4207,0,0,18711,15591
5445120385,False,False,NA,True,NA,4,6,3,7,16648,16051,597,0,0,18952,17641
5445073443,True,True,NA,True,NA,8,6,6,4,17692,16004,1688,0,0,17898,16938
5440822536,False,False,False,True,NA,12,10,8,6,18700,18869,-169,0,0,19820,20035
5439365161,False,True,NA,True,NA,6,4,3,5,15770,16573,-803,0,0,19338,18498
5439322945,False,False,NA,True,NA,3,12,3,8,15139,20732,-5593,0,0,16062,19969
5439032708,True,False,True,False,NA,10,6,11,6,18013,17326,687,0,0,18324,18610
5433645020,False,True,True,False,NA,4,8,2,8,15922,18042,-2120,0,0,18567,19012
5433538876,False,True,False,True,NA,2,6,4,6,15484,16722,-1238,0,0,16601,18116
5432222733,False,True,True,NA,NA,8,8,11,8,17312,17405,-93,0,0,17234,17957
5432147056,True,True,NA,NA,NA,9,7,15,7,18485,17981,504,0,0,18777,18784
5430211087,False,False,NA,NA,NA,5,18,4,11,15913,21522,-5609,0,0,17178,21204
5430096774,True,True,NA,NA,NA,9,4,13,5,18874,16580,2294,0,0,18082,17346
5429964360,True,False,False,True,Blue,12,4,11,2,19813,15272,4541,1,0,19028,15636
5429879334,False,False,False,NA,NA,5,12,5,16,16256,20177,-3921,0,0,17587,20360
5425824849,False,False,NA,False,NA,6,7,7,4,16863,16825,38,0,0,16329,17390
5415402185,True,True,NA,NA,NA,8,7,7,7,17121,16328,793,0,0,17469,16631
5404466674,False,True,NA,False,NA,15,13,25,20,20758,19556,1202,0,0,17530,17489
5404330444,True,True,NA,NA,NA,7,5,9,8,17389,17089,300,0,0,17860,18079
5404165847,False,False,NA,NA,NA,4,10,7,16,16544,18637,-2093,0,0,18725,19652
5404107719,True,True,NA,NA,NA,9,6,15,7,17539,16463,1076,0,0,17469,17440
5404092811,True,True,NA,NA,NA,7,5,10,6,18053,16401,1652,0,0,19089,17441
5403375969,True,True,NA,False,NA,6,3,4,4,16692,15267,1425,0,0,19648,17589
5403280715,True,True,False,True,NA,5,5,6,4,16710,15588,1122,0,0,18097,18258
5403145582,True,False,NA,NA,NA,9,9,8,11,18085,19048,-963,0,0,18171,18949
5403056105,False,False,NA,True,NA,3,7,2,9,15649,16704,-1055,0,0,17583,17651
5402984346,True,False,True,NA,Blue,9,5,9,5,16670,17731,-1061,1,0,19514,18036
5400517019,True,True,True,True,NA,5,2,8,2,17300,15466,1834,0,0,19485,18986
5400437028,False,False,True,False,NA,4,10,6,16,16327,18567,-2240,0,0,17392,18831
5400349789,True,True,NA,NA,NA,9,6,9,8,17368,16368,1000,0,0,17910,16642
5399831497,False,False,NA,NA,NA,7,7,4,6,17381,17515,-134,0,0,19108,19012
5399647775,True,True,NA,NA,NA,4,6,4,6,16475,16659,-184,0,0,18432,18526
5399479033,True,False,NA,True,NA,8,4,6,4,18073,15920,2153,0,0,19598,17095
5399474675,True,True,False,NA,NA,11,2,11,2,18929,14955,3974,0,0,19935,17535
5399440653,True,False,NA,NA,NA,10,4,10,3,18066,15791,2275,0,0,18796,16930
5398833842,False,False,NA,True,NA,5,11,4,10,15831,18514,-2683,0,0,18082,18922
5398748040,False,False,NA,NA,NA,6,11,4,10,16581,19429,-2848,0,0,18122,20208
5398742187,False,False,NA,NA,NA,4,8,5,12,16169,18704,-2535,0,0,18509,20071
5398666168,True,True,NA,NA,NA,11,3,10,3,19318,14552,4766,0,0,20549,16529
5398498906,True,True,NA,NA,NA,7,6,5,8,17376,16730,646,0,0,18161,18191
5397710865,False,False,False,False,NA,7,10,7,13,16637,17941,-1304,0,0,17537,18302
5397673447,True,False,False,True,NA,8,9,9,14,17245,18503,-1258,0,0,18317,18434
5397600206,False,True,False,True,NA,12,8,12,8,19017,18769,248,0,0,18803,18704
5397554621,False,False,NA,False,NA,6,12,6,7,16551,18660,-2109,0,0,17135,19538
5397540902,True,True,NA,True,NA,2,1,3,0,14199,15463,-1264,0,0,16042,17594
5392157456,False,True,NA,False,NA,7,8,5,11,16617,17539,-922,0,0,17204,18359
5392021204,True,True,NA,True,NA,11,5,15,6,20211,16255,3956,0,0,18291,16951
5391921741,True,True,NA,NA,NA,11,7,15,9,18604,16748,1856,0,0,18939,16947
5391873121,False,False,False,NA,NA,2,4,3,5,14665,15309,-644,0,0,16510,17144
5391740551,True,False,NA,NA,NA,4,9,4,10,15787,18295,-2508,0,0,17949,18132
,Remake,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
5390866087,False,False,NA,NA,NA,6,8,6,13,16822,16590,232,0,0,17630,16527
5390791672,False,False,NA,False,NA,2,13,4,10,14726,19294,-4568,0,0,16927,21288
5390643301,False,False,True,True,NA,4,7,2,10,14798,17037,-2239,0,0,17600,18970
5390520844,False,True,NA,False,Blue,8,9,11,12,17606,19547,-1941,1,0,17847,19151
5390445579,False,False,NA,False,NA,8,12,8,19,17010,18693,-1683,0,0,18051,19583
5389994110,False,True,False,NA,NA,8,6,9,7,17695,17294,401,0,0,19042,19234
5389958878,False,True,NA,NA,NA,8,11,8,6,18519,17860,659,0,0,18372,18457
5389955142,False,False,NA,NA,NA,11,14,13,21,17972,20220,-2248,0,0,15967,17783
5389869389,True,True,False,True,NA,15,12,18,7,20457,18617,1840,0,0,18538,17668
5389654618,False,False,NA,False,NA,6,9,7,8,16153,18761,-2608,0,0,16933,19627
5389387403,False,False,NA,NA,NA,9,12,7,16,18059,19534,-1475,0,0,18050,19105
5389119817,True,False,False,False,NA,6,7,6,13,16747,17141,-394,0,0,18677,17591
5388985928,True,True,NA,True,NA,17,7,26,8,21236,16857,4379,0,0,19460,16075
5388888740,False,True,NA,NA,NA,4,14,1,12,15116,19869,-4753,0,0,16094,19980
5388681893,True,False,NA,False,NA,11,7,11,7,18988,17279,1709,0,0,18576,16929
5388616139,True,True,NA,NA,Blue,22,5,24,3,24664,15029,9635,1,0,23104,16715
5387549750,False,True,NA,True,NA,10,6,16,11,18451,17203,1248,0,0,18415,17222
5387533892,False,False,NA,False,NA,9,6,12,8,16769,16783,-14,0,0,17684,17234
5387468061,True,True,NA,False,NA,15,3,17,6,20669,14776,5893,0,0,20518,16169
5387391422,False,False,NA,False,NA,3,7,1,10,15374,17791,-2417,0,0,17844,19604
5387343711,True,False,NA,NA,NA,7,6,9,4,16348,16300,48,0,0,17375,16687
5386802153,False,True,NA,NA,NA,9,6,14,7,18435,16340,2095,0,0,18657,17367
5386290149,False,False,False,False,NA,3,8,3,8,15253,17983,-2730,0,0,17560,18952
5385805709,True,False,NA,NA,NA,7,7,15,7,17166,17299,-133,0,0,17031,17689
5385768446,False,True,NA,NA,NA,2,6,1,4,15079,17247,-2168,0,0,18055,19978
5385740684,True,False,NA,False,NA,6,17,5,18,16487,21233,-4746,0,0,17310,20593
5385614833,False,False,NA,False,NA,11,14,14,20,17769,20020,-2251,0,0,16249,17855
5385522693,True,True,NA,False,NA,6,3,10,3,16506,15319,1187,0,0,17873,17864
5385067625,False,False,NA,True,NA,13,10,17,12,20409,18616,1793,0,0,19033,18312
5384948569,False,False,False,False,NA,8,11,8,10,16858,19499,-2641,0,0,17866,18855
5384699723,False,False,NA,False,NA,5,10,3,10,16295,18385,-2090,0,0,18781,18317
5383666018,False,False,True,False,NA,4,7,4,6,16023,17067,-1044,0,0,17071,18523
5383642043,False,False,NA,False,NA,2,15,3,16,14019,20863,-6844,0,0,14883,21079
5383514120,False,False,NA,NA,NA,4,12,4,13,15364,19885,-4521,0,0,16472,19985
5383337204,True,True,NA,True,NA,9,7,14,8,18528,17840,688,0,0,19226,19015
5383331432,False,True,NA,NA,NA,5,6,4,7,15544,15800,-256,0,0,17263,17453
5383203921,False,False,NA,NA,NA,12,6,11,8,19898,16664,3234,0,0,20129,17751
5382525192,False,False,NA,True,NA,4,5,6,6,15920,17256,-1336,0,0,16770,18029
5382392708,False,False,NA,NA,NA,9,5,7,6,18612,16040,2572,0,0,19406,17965
5382178553,True,False,False,True,NA,11,1,11,2,19066,14708,4358,0,0,20869,17378
5382271103,False,True,NA,NA,NA,4,2,5,2,16114,15714,400,0,0,18858,19496
5381586195,True,True,NA,True,NA,7,5,6,4,17665,17085,580,0,0,19499,19336
5381592117,True,False,NA,True,NA,10,7,19,10,19287,17241,2046,0,0,18488,16449
5381496916,True,False,False,True,NA,6,4,3,6,17083,15777,1306,0,0,18381,17789
5381432838,True,False,NA,NA,NA,3,9,1,9,15547,17622,-2075,0,0,17502,19953
5456275029,False,True,NA,NA,NA,4,4,2,4,16264,15829,435,0,0,18843,18602
5456240309,False,True,NA,True,NA,3,5,2,4,15809,16148,-339,0,0,18478,19310
5455867607,True,False,NA,True,NA,8,18,7,25,17010,21960,-4950,0,0,16823,19711
5455861421,True,False,NA,True,NA,8,10,8,11,17274,19008,-1734,0,0,18307,19005
5454800123,True,False,NA,True,NA,9,15,9,14,18750,20270,-1520,0,0,18931,18791
5454617476,False,False,NA,True,NA,7,12,6,10,16874,17724,-850,0,0,17504,17728
5454660184,True,True,NA,NA,NA,17,10,16,9,21703,17724,3979,0,0,19989,16525
5454038191,False,True,False,False,NA,14,13,17,13,19774,19552,222,0,0,17935,19041
5453992317,True,False,NA,True,NA,16,5,19,7,20684,16405,4279,0,0,20634,15627
5453876621,True,False,NA,False,NA,6,8,6,8,16803,18285,-1482,0,0,18461,18876
5453901605,True,True,NA,True,NA,7,9,3,15,16739,17876,-1137,0,0,18923,18645
5452983453,False,True,NA,False,NA,6,8,5,9,16490,17860,-1370,0,0,18152,19048
5452779655,True,False,NA,True,NA,6,7,9,5,15937,16162,-225,0,0,17537,18010
5452805161,True,True,NA,True,Blue,17,4,24,3,21904,14945,6959,1,0,19628,16642
5452473762,True,False,NA,False,NA,2,5,3,7,15616,17085,-1469,0,0,18489,19267
5456287918,False,False,False,False,NA,3,7,4,6,16458,17939,-1481,0,0,18209,19955
5456230227,False,False,NA,False,NA,8,14,9,14,17380,20036,-2656,0,0,17084,19163
5455916258,True,True,NA,True,NA,7,7,11,5,17538,16734,804,0,0,18134,19483
5455828916,False,False,NA,False,NA,9,14,18,22,17173,20758,-3585,0,0,15718,17809
5455842628,True,True,True,True,NA,8,4,2,4,16954,15308,1646,0,0,19271,17851
